TOWN,eb_rate_estimate,year,drug
NEWBURYPORT,57.52548082358722,2017,tot_opioid
NEWTON,0.146446950829413,2013,alprazolam
NEWTON,0.157645419840952,2014,alprazolam
NEWTON,0.154646376141157,2015,alprazolam
NEWTON,0.159340115211456,2016,alprazolam
NEWTON,0.168469664735712,2017,alprazolam
NEWTON,0.062685987370022,2013,diazepam
NEWTON,0.063313031367539,2014,diazepam
NEWTON,0.059687478443171,2015,diazepam
NEWTON,0.054440410998666,2016,diazepam
NEWTON,0.075745449009668,2017,diazepam
NEWTON,0.399708908782323,2013,lorazepam
NEWTON,0.426296329194533,2014,lorazepam
NEWTON,0.400725385753678,2015,lorazepam
NEWTON,0.437820203377002,2016,lorazepam
NEWTON,0.460459536886334,2017,lorazepam
NEWTON,0.608860683789368,2013,tot_benzo
NEWTON,0.647272109974532,2014,tot_benzo
NEWTON,0.615064923356239,2015,tot_benzo
NEWTON,0.651599130200958,2016,tot_benzo
NEWTON,0.704701033074756,2017,tot_benzo
NEWTON,24.3698488304352,2013,tot_opioid
NEWTON,27.725297219347564,2014,tot_opioid
NEWTON,26.136880191698598,2015,tot_opioid
NEWTON,26.910735152896816,2016,tot_opioid
NEWTON,29.267125634571205,2017,tot_opioid
NORFOLK,6.69150958613e-4,2013,alprazolam
NORFOLK,7.02456270131e-4,2014,alprazolam
NORFOLK,6.73463381078e-4,2015,alprazolam
NORFOLK,0.142133051087774,2016,alprazolam
NORFOLK,0.148589891679223,2017,alprazolam
NORFOLK,0.011636472872954,2013,diazepam
NORFOLK,0.019351379322293,2014,diazepam
NORFOLK,0.014887292333672,2015,diazepam
NORFOLK,0.009167566253351,2016,diazepam
NORFOLK,0.0091601028165,2017,diazepam
NORFOLK,0.001305847364979,2013,lorazepam
NORFOLK,0.04329606411955,2014,lorazepam
NORFOLK,0.070423207074641,2015,lorazepam
NORFOLK,0.421949682152283,2016,lorazepam
NORFOLK,0.405156114188647,2017,lorazepam
NORFOLK,0.012166504743522,2013,tot_benzo
NORFOLK,0.062006708794986,2014,tot_benzo
NORFOLK,0.0846451865014,2015,tot_benzo
NORFOLK,0.572674550595349,2016,tot_benzo
NORFOLK,0.562317160158003,2017,tot_benzo
NORFOLK,0.822096184087502,2013,tot_opioid
NORFOLK,2.738999139460395,2014,tot_opioid
NORFOLK,3.460744807257627,2015,tot_opioid
NORFOLK,21.517131942445218,2016,tot_opioid
NORFOLK,19.951054097531998,2017,tot_opioid
NORTH ADAMS,0.062195233076239,2013,alprazolam
NORTH ADAMS,0.085892531468139,2014,alprazolam
NORTH ADAMS,0.063275003933765,2015,alprazolam
NORTH ADAMS,0.039980964640825,2016,alprazolam
NORTH ADAMS,0.050939986205734,2017,alprazolam
NORTH ADAMS,0.031734323073439,2013,diazepam
NORTH ADAMS,0.035970447532013,2014,diazepam
NORTH ADAMS,0.031751870341941,2015,diazepam
NORTH ADAMS,0.034934643631547,2016,diazepam
NORTH ADAMS,0.024730064497122,2017,diazepam
NORTH ADAMS,0.227594387156693,2013,lorazepam
NORTH ADAMS,0.346740562017693,2014,lorazepam
NORTH ADAMS,0.324143949413129,2015,lorazepam
NORTH ADAMS,0.260208396699444,2016,lorazepam
NORTH ADAMS,0.28636412888712,2017,lorazepam
NORTH ADAMS,0.321169494271887,2013,tot_benzo
NORTH ADAMS,0.468383533154293,2014,tot_benzo
NORTH ADAMS,0.418861268897456,2015,tot_benzo
NORTH ADAMS,0.33468799597756,2016,tot_benzo
NORTH ADAMS,0.361573978335889,2017,tot_benzo
NORTH ADAMS,14.808961716748781,2013,tot_opioid
NORTH ADAMS,19.001932631029188,2014,tot_opioid
NORTH ADAMS,15.957022918489578,2015,tot_opioid
NORTH ADAMS,15.89541156850396,2016,tot_opioid
NORTH ADAMS,13.154766680342002,2017,tot_opioid
NORTH ANDOVER,0.444959421782008,2013,alprazolam
NORTH ANDOVER,0.456153238651887,2014,alprazolam
NORTH ANDOVER,0.480302442216357,2015,alprazolam
NORTH ANDOVER,0.387459773144445,2016,alprazolam
NORTH ANDOVER,0.441906384048453,2017,alprazolam
NORTH ANDOVER,0.094205392204697,2013,diazepam
NORTH ANDOVER,0.090873751461675,2014,diazepam
NORTH ANDOVER,0.087967502656599,2015,diazepam
NORTH ANDOVER,0.072389496494769,2016,diazepam
NORTH ANDOVER,0.091078195792971,2017,diazepam
NORTH ANDOVER,0.395702664878753,2013,lorazepam
NORTH ANDOVER,0.409354867578809,2014,lorazepam
NORTH ANDOVER,0.455133279807646,2015,lorazepam
NORTH ANDOVER,0.426156109534505,2016,lorazepam
NORTH ANDOVER,0.479289637468059,2017,lorazepam
NORTH ANDOVER,0.935287612270361,2013,tot_benzo
NORTH ANDOVER,0.956773150490516,2014,tot_benzo
NORTH ANDOVER,1.023803089970836,2015,tot_benzo
NORTH ANDOVER,0.886245576198492,2016,tot_benzo
NORTH ANDOVER,1.012668546738749,2017,tot_benzo
NORTH ANDOVER,39.16607148845453,2013,tot_opioid
NORTH ANDOVER,39.33931697998534,2014,tot_opioid
NORTH ANDOVER,35.788872936678935,2015,tot_opioid
NORTH ANDOVER,36.23995412983984,2016,tot_opioid
NORTH ANDOVER,37.54415273927109,2017,tot_opioid
NORTH ATTLEBOROUGH,0.03474544637667,2013,alprazolam
NORTH ATTLEBOROUGH,0.034526286947347,2014,alprazolam
NORTH ATTLEBOROUGH,0.041748575824336,2015,alprazolam
NORTH ATTLEBOROUGH,0.035473382409313,2016,alprazolam
NORTH ATTLEBOROUGH,0.051564513093379,2017,alprazolam
NORTH ATTLEBOROUGH,0.021896534904422,2013,diazepam
NORTH ATTLEBOROUGH,0.024462639077668,2014,diazepam
NORTH ATTLEBOROUGH,0.017260876180795,2015,diazepam
NORTH ATTLEBOROUGH,0.016810687201417,2016,diazepam
NORTH ATTLEBOROUGH,0.017040405364245,2017,diazepam
NORTH ATTLEBOROUGH,0.077884408747164,2013,lorazepam
NORTH ATTLEBOROUGH,0.087222203236589,2014,lorazepam
NORTH ATTLEBOROUGH,0.097950987488191,2015,lorazepam
NORTH ATTLEBOROUGH,0.100065643755376,2016,lorazepam
NORTH ATTLEBOROUGH,0.103319834877631,2017,lorazepam
NORTH ATTLEBOROUGH,0.13412584865827,2013,tot_benzo
NORTH ATTLEBOROUGH,0.145803907460305,2014,tot_benzo
NORTH ATTLEBOROUGH,0.156536921536884,2015,tot_benzo
NORTH ATTLEBOROUGH,0.151893508136165,2016,tot_benzo
NORTH ATTLEBOROUGH,0.171489993856419,2017,tot_benzo
NORTH ATTLEBOROUGH,6.452424213876968,2013,tot_opioid
NORTH ATTLEBOROUGH,6.821173602624617,2014,tot_opioid
NORTH ATTLEBOROUGH,9.13103894341736,2015,tot_opioid
NORTH ATTLEBOROUGH,9.52361518237989,2016,tot_opioid
NORTH ATTLEBOROUGH,9.802684310381201,2017,tot_opioid
NORTH BROOKFIELD,0.059467420953581,2013,alprazolam
NORTH BROOKFIELD,0.05368468996436,2014,alprazolam
NORTH BROOKFIELD,0.053669020262691,2015,alprazolam
NORTH BROOKFIELD,0.055700677065527,2016,alprazolam
NORTH BROOKFIELD,0.060585489529962,2017,alprazolam
NORTH BROOKFIELD,0.031974217306577,2013,diazepam
NORTH BROOKFIELD,0.035865011341458,2014,diazepam
NORTH BROOKFIELD,0.017571313961259,2015,diazepam
NORTH BROOKFIELD,0.019556802774032,2016,diazepam
NORTH BROOKFIELD,0.023395203899953,2017,diazepam
NORTH BROOKFIELD,0.021470699954565,2013,lorazepam
NORTH BROOKFIELD,0.021491715479803,2014,lorazepam
NORTH BROOKFIELD,0.038065015756797,2015,lorazepam
NORTH BROOKFIELD,0.065435204472798,2016,lorazepam
NORTH BROOKFIELD,0.05562180146735,2017,lorazepam
NORTH BROOKFIELD,0.111293532061823,2013,tot_benzo
NORTH BROOKFIELD,0.109376766016051,2014,tot_benzo
NORTH BROOKFIELD,0.107408722034644,2015,tot_benzo
NORTH BROOKFIELD,0.138812344494254,2016,tot_benzo
NORTH BROOKFIELD,0.137807563799063,2017,tot_benzo
NORTH BROOKFIELD,3.205600039661722,2013,tot_opioid
NORTH BROOKFIELD,3.141815408592968,2014,tot_opioid
NORTH BROOKFIELD,3.266418862900761,2015,tot_opioid
NORTH BROOKFIELD,3.615766809766052,2016,tot_opioid
NORTH BROOKFIELD,3.224203071248343,2017,tot_opioid
NORTH READING,0.029635835863666,2013,alprazolam
NORTH READING,0.044643356927706,2014,alprazolam
NORTH READING,0.036269587961906,2015,alprazolam
NORTH READING,0.030025925085796,2016,alprazolam
NORTH READING,0.039442141441213,2017,alprazolam
NORTH READING,0.013247654005267,2013,diazepam
NORTH READING,0.004230768319883,2014,diazepam
NORTH READING,0.007372153337761,2015,diazepam
NORTH READING,4.57988639706e-4,2016,diazepam
NORTH READING,4.53977871335e-4,2017,diazepam
NORTH READING,0.083669572075881,2013,lorazepam
NORTH READING,0.115411486782701,2014,lorazepam
NORTH READING,0.114369966808455,2015,lorazepam
NORTH READING,0.138805128929925,2016,lorazepam
NORTH READING,0.111589769177924,2017,lorazepam
NORTH READING,0.125910590309723,2013,tot_benzo
NORTH READING,0.1636171846577,2014,tot_benzo
NORTH READING,0.157333518443656,2015,tot_benzo
NORTH READING,0.168537681860101,2016,tot_benzo
NORTH READING,0.150728629916455,2017,tot_benzo
NORTH READING,7.479108677028543,2013,tot_opioid
NORTH READING,7.935426733658407,2014,tot_opioid
NORTH READING,8.082171662603937,2015,tot_opioid
NORTH READING,9.539175156960063,2016,tot_opioid
NORTH READING,9.522749792767346,2017,tot_opioid
NORTHAMPTON,0.150136129723236,2013,alprazolam
NORTHAMPTON,0.169021260444785,2014,alprazolam
NORTHAMPTON,0.227847081017322,2015,alprazolam
NORTHAMPTON,0.256560461919608,2016,alprazolam
NORTHAMPTON,0.338654477215157,2017,alprazolam
NORTHAMPTON,0.109387919254666,2013,diazepam
NORTHAMPTON,0.117606879322823,2014,diazepam
NORTHAMPTON,0.148225291141741,2015,diazepam
NORTHAMPTON,0.1454087784101,2016,diazepam
NORTHAMPTON,0.183443924490003,2017,diazepam
NORTHAMPTON,0.91635953916977,2013,lorazepam
NORTHAMPTON,0.891941677134661,2014,lorazepam
NORTHAMPTON,0.941372074676882,2015,lorazepam
NORTHAMPTON,0.997058974530632,2016,lorazepam
NORTHAMPTON,1.068360354985382,2017,lorazepam
NORTHAMPTON,1.176405830584183,2013,tot_benzo
NORTHAMPTON,1.179066324464569,2014,tot_benzo
NORTHAMPTON,1.3180997406289,2015,tot_benzo
NORTHAMPTON,1.399683004458925,2016,tot_benzo
NORTHAMPTON,1.591329093230939,2017,tot_benzo
NORTHAMPTON,50.914208291449384,2013,tot_opioid
NORTHAMPTON,49.66641564142379,2014,tot_opioid
NORTHAMPTON,51.59686726061834,2015,tot_opioid
NORTHAMPTON,61.608656946150596,2016,tot_opioid
NORTHAMPTON,74.36270869121897,2017,tot_opioid
NORTHBOROUGH,0.092029300522735,2013,alprazolam
NORTHBOROUGH,0.068144352984644,2014,alprazolam
NORTHBOROUGH,0.064517666198692,2015,alprazolam
NORTHBOROUGH,0.102593167383788,2016,alprazolam
NORTHBOROUGH,0.125784216933612,2017,alprazolam
NORTHBOROUGH,0.030370595133942,2013,diazepam
NORTHBOROUGH,0.043375595313792,2014,diazepam
NORTHBOROUGH,0.038686404621364,2015,diazepam
NORTHBOROUGH,0.05132305956279,2016,diazepam
NORTHBOROUGH,0.066825172016641,2017,diazepam
NORTHBOROUGH,0.168142715052822,2013,lorazepam
NORTHBOROUGH,0.166359001972232,2014,lorazepam
NORTHBOROUGH,0.163106480815622,2015,lorazepam
NORTHBOROUGH,0.219324857297304,2016,lorazepam
NORTHBOROUGH,0.276230232566504,2017,lorazepam
NORTHBOROUGH,0.290145967129775,2013,tot_benzo
NORTHBOROUGH,0.277475191379568,2014,tot_benzo
NORTHBOROUGH,0.265869454778557,2015,tot_benzo
NORTHBOROUGH,0.372939356919706,2016,tot_benzo
NORTHBOROUGH,0.468720279740164,2017,tot_benzo
NORTHBOROUGH,15.537830803528795,2013,tot_opioid
NORTHBOROUGH,14.26290257155088,2014,tot_opioid
NORTHBOROUGH,15.456849775183992,2015,tot_opioid
NORTHBOROUGH,18.53272514546616,2016,tot_opioid
NORTHBOROUGH,17.09796052647218,2017,tot_opioid
NORTHBRIDGE,0.068502608004191,2013,alprazolam
NORTHBRIDGE,0.074104961280608,2014,alprazolam
NORTHBRIDGE,0.074899608026175,2015,alprazolam
NORTHBRIDGE,0.069355354923482,2016,alprazolam
NORTHBRIDGE,0.079315723933666,2017,alprazolam
NORTHBRIDGE,0.030990107890441,2013,diazepam
NORTHBRIDGE,0.043296493299238,2014,diazepam
NORTHBRIDGE,0.027839426478102,2015,diazepam
NORTHBRIDGE,0.029445050834022,2016,diazepam
NORTHBRIDGE,0.015573641703968,2017,diazepam
NORTHBRIDGE,0.141005804860673,2013,lorazepam
NORTHBRIDGE,0.14860157124131,2014,lorazepam
NORTHBRIDGE,0.156976521066124,2015,lorazepam
NORTHBRIDGE,0.211599586536228,2016,lorazepam
NORTHBRIDGE,0.221550886205206,2017,lorazepam
NORTHBRIDGE,0.239996107821651,2013,tot_benzo
NORTHBRIDGE,0.265546863324919,2014,tot_benzo
NORTHBRIDGE,0.259169412938161,2015,tot_benzo
NORTHBRIDGE,0.309865610098404,2016,tot_benzo
NORTHBRIDGE,0.315841425248548,2017,tot_benzo
NORTHBRIDGE,8.35549043271692,2013,tot_opioid
NORTHBRIDGE,8.648220422738541,2014,tot_opioid
NORTHBRIDGE,8.746059576568998,2015,tot_opioid
NORTHBRIDGE,9.537188265032311,2016,tot_opioid
NORTHBRIDGE,10.165364971815297,2017,tot_opioid
NORTHFIELD,0.002414531121972,2013,alprazolam
NORTHFIELD,0.002535760700214,2014,alprazolam
NORTHFIELD,0.002433332047408,2015,alprazolam
NORTHFIELD,0.002656329578297,2016,alprazolam
NORTHFIELD,0.002697910611972,2017,alprazolam
NORTHFIELD,0.00261582119157,2013,diazepam
NORTHFIELD,0.002691482934691,2014,diazepam
NORTHFIELD,0.002810069852266,2015,diazepam
NORTHFIELD,0.002986130374717,2016,diazepam
NORTHFIELD,0.002959915356165,2017,diazepam
NORTHFIELD,0.004717490085339,2013,lorazepam
NORTHFIELD,0.004752693351758,2014,lorazepam
NORTHFIELD,0.004715430410352,2015,lorazepam
NORTHFIELD,0.004796451437381,2016,lorazepam
NORTHFIELD,0.004644047476907,2017,lorazepam
NORTHFIELD,0.004239221244456,2013,tot_benzo
NORTHFIELD,0.004285783006816,2014,tot_benzo
NORTHFIELD,0.00422312557462,2015,tot_benzo
NORTHFIELD,0.004452330494468,2016,tot_benzo
NORTHFIELD,0.004371707104668,2017,tot_benzo
NORTHFIELD,0.0040977320373,2013,tot_opioid
NORTHFIELD,0.00407213233166,2014,tot_opioid
NORTHFIELD,0.003999518991171,2015,tot_opioid
NORTHFIELD,0.00397632863857,2016,tot_opioid
NORTHFIELD,0.003894365786275,2017,tot_opioid
NORTON,0.03550893554445,2013,alprazolam
NORTON,0.0260402334105,2014,alprazolam
NORTON,0.02849009942661,2015,alprazolam
NORTON,0.044339858194239,2016,alprazolam
NORTON,0.067543448135237,2017,alprazolam
NORTON,0.023163645687964,2013,diazepam
NORTON,0.010219192700625,2014,diazepam
NORTON,0.010234207808492,2015,diazepam
NORTON,0.015857101669215,2016,diazepam
NORTON,0.017602451213017,2017,diazepam
NORTON,0.102303590040612,2013,lorazepam
NORTON,0.043608372459788,2014,lorazepam
NORTON,0.054506283601743,2015,lorazepam
NORTON,0.066832455706957,2016,lorazepam
NORTON,0.096002780412706,2017,lorazepam
NORTON,0.160406410049626,2013,tot_benzo
NORTON,0.079124994590861,2014,tot_benzo
NORTON,0.092493859547784,2015,tot_benzo
NORTON,0.126317717766841,2016,tot_benzo
NORTON,0.180511567429897,2017,tot_benzo
NORTON,7.307688852464593,2013,tot_opioid
NORTON,4.072039491704438,2014,tot_opioid
NORTON,5.241140077603738,2015,tot_opioid
NORTON,5.633667421073999,2016,tot_opioid
NORTON,6.403905818441288,2017,tot_opioid
NORWELL,0.518565751262561,2013,alprazolam
NORWELL,0.614919279123332,2014,alprazolam
NORWELL,0.63875942112586,2015,alprazolam
NORWELL,0.645288603638483,2016,alprazolam
NORWELL,0.641730810497213,2017,alprazolam
NORWELL,0.120890400973141,2013,diazepam
NORWELL,0.167530242120402,2014,diazepam
NORWELL,0.136391421772458,2015,diazepam
NORWELL,0.164905575632402,2016,diazepam
NORWELL,0.214472404601916,2017,diazepam
NORWELL,0.463288486174069,2013,lorazepam
NORWELL,0.569773326021565,2014,lorazepam
NORWELL,0.689856829176859,2015,lorazepam
NORWELL,0.751022134864773,2016,lorazepam
NORWELL,0.791411382278416,2017,lorazepam
NORWELL,1.104135612586175,2013,tot_benzo
NORWELL,1.354206142754958,2014,tot_benzo
NORWELL,1.466902614011853,2015,tot_benzo
NORWELL,1.563429434298874,2016,tot_benzo
NORWELL,1.650317163412664,2017,tot_benzo
NORWELL,43.596204113624395,2013,tot_opioid
NORWELL,46.42116009103503,2014,tot_opioid
NORWELL,49.98609853951057,2015,tot_opioid
NORWELL,55.15298258723428,2016,tot_opioid
NORWELL,61.82103119790065,2017,tot_opioid
NORWOOD,0.256080081125753,2013,alprazolam
NORWOOD,0.267668666991157,2014,alprazolam
NORWOOD,0.228770294004046,2015,alprazolam
NORWOOD,0.251215299069647,2016,alprazolam
NORWOOD,0.240871343842645,2017,alprazolam
NORWOOD,0.16413324569206,2013,diazepam
NORWOOD,0.167813663289884,2014,diazepam
NORWOOD,0.147846267191101,2015,diazepam
NORWOOD,0.140838920095672,2016,diazepam
NORWOOD,0.15832515235051,2017,diazepam
NORWOOD,0.823361037657654,2013,lorazepam
NORWOOD,0.861460529724719,2014,lorazepam
NORWOOD,0.833446592274778,2015,lorazepam
NORWOOD,0.842094009929287,2016,lorazepam
NORWOOD,0.873493782025603,2017,lorazepam
NORWOOD,1.244187061715175,2013,tot_benzo
NORWOOD,1.297552861813711,2014,tot_benzo
NORWOOD,1.210581405695612,2015,tot_benzo
NORWOOD,1.234634970108921,2016,tot_benzo
NORWOOD,1.273229376416563,2017,tot_benzo
NORWOOD,51.851021596035224,2013,tot_opioid
NORWOOD,53.441061240477566,2014,tot_opioid
NORWOOD,49.83845668293549,2015,tot_opioid
NORWOOD,52.3058289580346,2016,tot_opioid
NORWOOD,51.56208383197446,2017,tot_opioid
OAK BLUFFS,0.140872775964652,2013,alprazolam
OAK BLUFFS,0.185229913262877,2014,alprazolam
OAK BLUFFS,0.322565057198768,2015,alprazolam
OAK BLUFFS,0.291351009542673,2016,alprazolam
OAK BLUFFS,0.210725703432862,2017,alprazolam
OAK BLUFFS,0.160796049004996,2013,diazepam
OAK BLUFFS,0.181719131082146,2014,diazepam
OAK BLUFFS,0.212553030007656,2015,diazepam
OAK BLUFFS,0.231881304792513,2016,diazepam
OAK BLUFFS,0.122521142124966,2017,diazepam
OAK BLUFFS,0.690801808317892,2013,lorazepam
OAK BLUFFS,0.845767212617749,2014,lorazepam
OAK BLUFFS,1.019600753966628,2015,lorazepam
OAK BLUFFS,0.896308508347053,2016,lorazepam
OAK BLUFFS,0.792419519920818,2017,lorazepam
OAK BLUFFS,0.994355216231229,2013,tot_benzo
OAK BLUFFS,1.21513400083123,2014,tot_benzo
OAK BLUFFS,1.558227762661824,2015,tot_benzo
OAK BLUFFS,1.422882376311992,2016,tot_benzo
OAK BLUFFS,1.127240403747341,2017,tot_benzo
OAK BLUFFS,37.748250007264836,2013,tot_opioid
OAK BLUFFS,41.612374524161986,2014,tot_opioid
OAK BLUFFS,50.90544415118165,2015,tot_opioid
OAK BLUFFS,51.94936809457973,2016,tot_opioid
OAK BLUFFS,45.50663727879301,2017,tot_opioid
OAKHAM,0.003806216421225,2013,alprazolam
OAKHAM,0.003998643908348,2014,alprazolam
OAKHAM,0.003839936280758,2015,alprazolam
OAKHAM,0.004190570686753,2016,alprazolam
OAKHAM,0.004255487782914,2017,alprazolam
OAKHAM,0.004068102715674,2013,diazepam
OAKHAM,0.004185873687871,2014,diazepam
OAKHAM,0.004363443585853,2015,diazepam
OAKHAM,0.004630999052893,2016,diazepam
OAKHAM,0.004590278855713,2017,diazepam
OAKHAM,0.007443524941529,2013,lorazepam
OAKHAM,0.007502979747783,2014,lorazepam
OAKHAM,0.007446775645567,2015,lorazepam
OAKHAM,0.007578288949051,2016,lorazepam
OAKHAM,0.007339328205547,2017,lorazepam
OAKHAM,0.006717490578907,2013,tot_benzo
OAKHAM,0.006793065497423,2014,tot_benzo
OAKHAM,0.006695054612383,2015,tot_benzo
OAKHAM,0.007058715021378,2016,tot_benzo
OAKHAM,0.006931409873096,2017,tot_benzo
OAKHAM,0.006524807592462,2013,tot_opioid
OAKHAM,0.006484073747948,2014,tot_opioid
OAKHAM,0.006368478195521,2015,tot_opioid
OAKHAM,0.00633159501702,2016,tot_opioid
OAKHAM,0.006201105935829,2017,tot_opioid
ORANGE,7.13350027549e-4,2013,alprazolam
ORANGE,0.010383147813326,2014,alprazolam
ORANGE,7.17971506428e-4,2015,alprazolam
ORANGE,7.84057879959e-4,2016,alprazolam
ORANGE,0.013873394628472,2017,alprazolam
ORANGE,7.85907457765e-4,2013,diazepam
ORANGE,8.08614621327e-4,2014,diazepam
ORANGE,8.45917861848e-4,2015,diazepam
ORANGE,9.0035052866e-4,2016,diazepam
ORANGE,0.00975993250906,2017,diazepam
ORANGE,0.064034400584614,2013,lorazepam
ORANGE,0.050977924516675,2014,lorazepam
ORANGE,0.050286548442513,2015,lorazepam
ORANGE,0.096474106243973,2016,lorazepam
ORANGE,0.121242516459424,2017,lorazepam
ORANGE,0.064022320162202,2013,tot_benzo
ORANGE,0.060594120968708,2014,tot_benzo
ORANGE,0.050230864213309,2015,tot_benzo
ORANGE,0.096531680798156,2016,tot_benzo
ORANGE,0.143435847997792,2017,tot_benzo
ORANGE,8.313382416287011,2013,tot_opioid
ORANGE,7.924060903954456,2014,tot_opioid
ORANGE,7.471793929600113,2015,tot_opioid
ORANGE,10.231728021673238,2016,tot_opioid
ORANGE,11.406641990307925,2017,tot_opioid
ORLEANS,0.056835289120092,2013,alprazolam
ORLEANS,0.048158242888229,2014,alprazolam
ORLEANS,0.048607877292122,2015,alprazolam
ORLEANS,0.067896901789421,2016,alprazolam
ORLEANS,0.054152311899614,2017,alprazolam
ORLEANS,0.028799170906038,2013,diazepam
ORLEANS,0.013309045842966,2014,diazepam
ORLEANS,5.64846762937e-4,2015,diazepam
ORLEANS,0.009712859644395,2016,diazepam
ORLEANS,5.96063597429e-4,2017,diazepam
ORLEANS,0.198938282527662,2013,lorazepam
ORLEANS,0.194853612663813,2014,lorazepam
ORLEANS,0.230631644074713,2015,lorazepam
ORLEANS,0.239396289133386,2016,lorazepam
ORLEANS,0.228379657178692,2017,lorazepam
ORLEANS,0.284043015429183,2013,tot_benzo
ORLEANS,0.255615066889707,2014,tot_benzo
ORLEANS,0.279032722078077,2015,tot_benzo
ORLEANS,0.316268064470146,2016,tot_benzo
ORLEANS,0.282286107375712,2017,tot_benzo
ORLEANS,9.987142295077936,2013,tot_opioid
ORLEANS,9.993128530666729,2014,tot_opioid
ORLEANS,10.157261448134625,2015,tot_opioid
ORLEANS,9.789933152251615,2016,tot_opioid
ORLEANS,7.942160228149213,2017,tot_opioid
OTIS,0.001701333522118,2013,alprazolam
OTIS,0.001786451570417,2014,alprazolam
OTIS,0.001713647419678,2015,alprazolam
OTIS,0.001870980729554,2016,alprazolam
OTIS,0.001900423762915,2017,alprazolam
OTIS,0.001856126208834,2013,diazepam
OTIS,0.001909789573876,2014,diazepam
OTIS,0.001995576125034,2015,diazepam
OTIS,0.002122006363084,2016,diazepam
OTIS,0.002103393072314,2017,diazepam
OTIS,0.003322455935387,2013,lorazepam
OTIS,0.003346356846403,2014,lorazepam
OTIS,0.003319522435157,2015,lorazepam
OTIS,0.003375747909544,2016,lorazepam
OTIS,0.003268068718575,2017,lorazepam
OTIS,0.002979126430348,2013,tot_benzo
OTIS,0.003011443725252,2014,tot_benzo
OTIS,0.002967123511308,2015,tot_benzo
OTIS,0.003128094137884,2016,tot_benzo
OTIS,0.003071334254125,2017,tot_benzo
OTIS,0.097546079000972,2013,tot_opioid
OTIS,0.037734555806707,2014,tot_opioid
OTIS,0.039344775126805,2015,tot_opioid
OTIS,0.021058155784222,2016,tot_opioid
OTIS,0.002730045880291,2017,tot_opioid
OXFORD,4.73329332116e-4,2013,alprazolam
OXFORD,4.96864978645e-4,2014,alprazolam
OXFORD,4.76308600144e-4,2015,alprazolam
OXFORD,5.20177940261e-4,2016,alprazolam
OXFORD,5.28438198547e-4,2017,alprazolam
OXFORD,5.22722409504e-4,2013,diazepam
OXFORD,5.37823001726e-4,2014,diazepam
OXFORD,5.62794653968e-4,2015,diazepam
OXFORD,5.99146738535e-4,2016,diazepam
OXFORD,5.93899077109e-4,2017,diazepam
OXFORD,0.016907552299346,2013,lorazepam
OXFORD,9.29797917483e-4,2014,lorazepam
OXFORD,9.22056650356e-4,2015,lorazepam
